Match Date,Name,Overs,Maiden,Runs,Wicket,No Ball,Wide,Economy,Country,Born,Team,Venue,Season
2019-04-24,Hardus Viljoen,4.0,0,51,1,0,2,12.8,South Africa,1989-03-06,KXP,Bengaluru,2019
2019-04-24,Tim Southee,3.0,0,33,0,0,1,11.0,New Zealand,1988-12-11,RCB,Bengaluru,2019
2019-04-24,Umesh Yadav,4.0,0,36,3,0,3,9.0,India,1987-10-25,RCB,Bengaluru,2019
2019-04-24,Navdeep Saini,4.0,0,33,2,0,0,8.2,India,1992-11-23,RCB,Bengaluru,2019
2019-04-24,Yuzvendra Chahal,2.0,0,27,0,0,0,13.5,India,1990-07-23,RCB,Bengaluru,2019
2019-04-24,Marcus Stoinis,2.0,0,13,1,0,0,6.5,Australia,1989-08-16,RCB,Bengaluru,2019
2019-04-24,Moeen Ali,3.0,0,22,1,0,0,7.3,England,1987-06-18,RCB,Bengaluru,2019
2019-04-24,Washington Sundar,2.0,0,21,0,0,0,10.5,India,1999-10-05,RCB,Bengaluru,2019
2019-04-25,Varun Aaron,4.0,1,20,2,0,0,5.0,India,1989-10-29,RR,Kolkata,2019
2019-04-25,Oshane Thomas,4.0,0,32,1,1,0,8.0,West Indies,1997-02-18,RR,Kolkata,2019
2019-04-25,Jofra Archer,4.0,0,28,0,0,1,7.0,England,1995-04-01,RR,Kolkata,2019
2019-04-25,Shreyas Gopal,3.0,0,31,1,0,0,10.3,India,1993-09-04,RR,Kolkata,2019
2019-04-25,Riyan Parag,1.0,0,7,0,0,0,7.0,India,2001-11-10,RR,Kolkata,2019
2019-04-25,Jaydev Unadkat,4.0,0,50,1,0,1,12.5,India,1991-10-18,RR,Kolkata,2019
2019-04-25,Carlos Brathwaite,2.0,0,16,0,0,3,8.0,West Indies,1988-07-18,KKR,Kolkata,2019
2019-04-25,Prasidh Krishna,3.2,0,43,1,0,1,12.9,India,1996-02-19,KKR,Kolkata,2019
2019-04-25,Andre Russell,3.0,0,32,1,0,0,10.7,West Indies,1988-04-29,KKR,Kolkata,2019
2019-04-25,Sunil Narine,4.0,0,25,2,0,0,6.2,West Indies,1988-05-26,KKR,Kolkata,2019
2019-04-25,Prithvi Raj Yarra,2.0,0,28,0,0,1,14.0,India,1998-02-20,KKR,Kolkata,2019
2019-04-25,Piyush Chawla,4.0,0,20,3,0,0,5.0,India,1988-12-24,KKR,Kolkata,2019
2019-04-25,Nitish Rana,1.0,0,13,0,0,0,13.0,India,1993-12-27,KKR,Kolkata,2019
2019-04-26,Deepak Chahar,4.0,0,46,1,0,1,11.5,India,1992-08-07,CSK,Chennai,2019
2019-04-26,Harbhajan Singh,4.0,0,23,0,0,0,5.8,India,1980-07-03,CSK,Chennai,2019
2019-04-26,Imran Tahir,4.0,0,37,1,0,0,9.2,South Africa,1979-03-27,CSK,Chennai,2019
2019-04-26,Dwayne Bravo,4.0,0,35,0,0,2,8.8,West Indies,1983-10-07,CSK,Chennai,2019
