Match Date,Name,Runs,Balls,Fours,Sixes,Strike Rate,Country,Born,Team,Venue,Season
2008-05-05,Rahul Dravid,66,51,9,1,129.41,India,1973-01-11,RCB,Bengaluru,2008
2008-05-05,Jacques Kallis,0,3,0,0,0.0,South Africa,1975-10-16,RCB,Bengaluru,2008
2008-05-05,Cameron White,0,1,0,0,0.0,Australia,1983-08-18,RCB,Bengaluru,2008
2008-05-05,Wasim Jaffer,0,4,0,0,0.0,India,1978-02-16,RCB,Bengaluru,2008
2008-05-05,Irfan Pathan,17,17,1,1,100.0,India,1984-10-27,KXP,Bengaluru,2008
2008-05-05,Shaun Marsh,39,34,4,1,114.71,Australia,1983-07-09,KXP,Bengaluru,2008
2008-05-05,Mahela Jayawardene,17,22,2,0,77.27,Sri Lanka,1977-05-27,KXP,Bengaluru,2008
2008-05-05,Yuvraj Singh,1,4,0,0,25.0,India,1981-12-12,KXP,Bengaluru,2008
2008-05-05,Ramnaresh Sarwan,31,29,4,1,106.9,West Indies,1980-06-23,KXP,Bengaluru,2008
2008-05-06,Manpreet Gony,15,6,0,2,250.0,India,1984-01-04,CSK,Chennai,2008
2008-05-06,Albie Morkel,29,19,1,2,152.63,South Africa,1981-06-10,CSK,Chennai,2008
2008-05-06,Joginder Sharma,16,10,1,1,160.0,India,1983-10-23,CSK,Chennai,2008
2008-05-06,S Badrinath,0,4,0,0,0.0,India,1980-08-30,CSK,Chennai,2008
2008-05-06,MS Dhoni,23,31,2,0,74.19,India,1981-07-07,CSK,Chennai,2008
2008-05-06,Suresh Raina,32,21,5,0,152.38,India,1986-11-27,CSK,Chennai,2008
2008-05-06,Stephen Fleming,14,16,2,0,87.5,New Zealand,1973-04-01,CSK,Chennai,2008
2008-05-06,Srikkanth Anirudha,1,7,0,0,14.29,India,1987-04-14,CSK,Chennai,2008
2008-05-06,Adam Gilchrist,54,36,7,2,150.0,Australia,1971-11-14,DC,Chennai,2008
2008-05-06,Shahid Afridi,20,6,2,2,333.33,Pakistan,1980-03-01,DC,Chennai,2008
2008-05-06,Rohit Sharma,23,17,2,1,135.29,India,1987-04-30,DC,Chennai,2008
2008-05-06,Scott Styris,36,41,3,1,87.8,New Zealand,1975-07-10,DC,Chennai,2008
2008-05-06,Herschelle Gibbs,10,10,1,1,100.0,South Africa,1974-02-23,DC,Chennai,2008
2008-05-07,Munaf Patel,0,1,0,0,0.0,India,1983-07-12,RR,Mumbai,2008
2008-05-07,Mahesh Rawat,1,5,0,0,20.0,India,1985-10-25,RR,Mumbai,2008
